,ID,imdb_id,release_date,budget,revenue,genres,original_language,original_title,origin_country,production_countries name,spoken_languages name
110,702339,,2018-01-01,0,0,Family,English,Nature Cat: The Return of Bad Dog Bart,US,United States of America,English
111,582475,,2018-10-14,0,0,Comedy,English,The Bumbleboys,US,United States of America,English
112,554370,tt10381046,2018-10-13,0,0,Documentary,Norsk,Alt hva fedrene har kjempet,NO,Norway,Norsk
113,742366,tt10395672,,0,0, , , , , , 
114,754133,tt10398648,2018-06-04,0,0, , , , , , 
115,555203,tt10408656,2018-12-14,0,0,Documentary,svenska,En armé av älskande,SE,Sweden,svenska
116,503510,tt4325952,1950-04-05,0,0, , , , , , 
117,622246,tt10411954,2018-12-09,0,0,Thriller,English,Hometown Killer,US,United States of America,English
118,605444,,2019-05-15,0,0, , , , , , 
119,504054,tt7501966,2019-07-17,0,0,Drama,Français,100 kilos d'étoiles,FR,France,Français
120,732108,tt10417946,2018-10-01,0,0, , , , , , 
121,562680,tt10433378,2018-10-26,0,0,Drama,No Language,Ma.Ama,CN,China,No Language
122,563120,,,0,0, ,العربية,Thuisland, , , 
123,605109,tt10442732,,0,0, ,日本語,Obo no Koe, , , 
124,745961,,2018-11-30,0,0, , , , , , 
125,591077,tt10443580,2018-06-30,0,0,Animation,日本語,それいけ! アンパンマン かがやけ! クルンといのちの星,JP,Japan,日本語
126,589444,,2018-12-30,0,0, ,普通话,龟兔大作战, , , 
127,611016,,2018-12-14,0,0, , , , , , 
128,641667,tt10443754,2018-02-20,0,0, , , , , , 
129,649343,tt10443760,2018-09-11,0,0, , , , , , 
130,438543,,2016-12-10,0,0,Music,svenska,Katatonia: The Great Cold Distance 5.1 Mix Special Edition,US,United States of America,svenska
131,607635,,2018-12-30,0,0, ,普通话,警车联盟, , , 
132,689760,tt10449412,2018-11-02,0,0, , , , , , 
133,524077,,2018-05-31,0,0,Comedy,Español,Y nos fuimos pal' mundial,CO,Colombia,Español
134,517080,,2018-04-05,0,0,Family,한국어/조선말,번개맨과 신비의 섬,KR,South Korea,한국어/조선말
135,710461,,,0,0, , , , , , 
136,555344,,2018-10-03,0,0, ,Français,La chasse à l'ours, , , 
137,516297,,2018-04-12,0,0,Action,한국어/조선말,머니백,KR,South Korea,한국어/조선말
138,499557,,2018-01-18,0,0,Documentary,한국어/조선말,젝스키스 에이틴,KR,South Korea,한국어/조선말
139,599367,tt10252064,2018-11-02,0,0,Horror,普通话,Can't See Me Love You,CN,China,普通话
140,705464,tt10453160,2018-10-19,0,0, , , , , , 
141,543211,,2018-03-06,0,0, ,Deutsch,Paw Patrol: Sea Patrol, , , 
142,570808,,2018-09-14,0,0, ,普通话,让我怎么相信你, , , 
143,593816,,,0,0,Horror,普通话,Disturbed Souls On Campus,CN,China,普通话
144,617913,tt1046264,2018-04-12,0,0, ,,Говийн домог, , , 
145,588699,,2018-12-01,0,0,Documentary,普通话,百年很长吗,CN,China,普通话
146,539600,,2018-04-19,0,0, ,한국어/조선말,무문관, , , 
147,683422,,2018-06-15,0,0, , , , , , 
148,604354,tt10464450,2019-05-17,0,0,Documentary,Español,La Batalla Del Volcán,SV,El Salvador,Español
149,498582,,2018-01-17,0,0,Documentary,한국어/조선말,B급 며느리,KR,South Korea,한국어/조선말
150,518834,tt9846154,2018-05-24,0,0,Animation,Pусский,Садко,RU,Russia,Pусский
151,549555,tt8507530,2018-08-27,0,0,Drama,Slovenčina,Pivnica,CZ,Czech Republic,Slovenčina
152,608079,tt10467542,2018-10-21,0,0,Documentary,English,Trickle Down Town,US,United States of America,English
153,36209,tt0094384,1988-01-01,0,0,Horror,English,魔幻狂迷,HK,Hong Kong,English
154,731130,tt10473358,2018-01-01,0,0,Documentary,English,Cave Crocs of Gabon,ZA,South Africa,English
155,545223,tt10473414,2018-08-24,0,0, ,普通话,天下第一镖局, , , 
156,651245,tt10474386,2019-12-20,0,0, , , , , , 
157,469916,tt6138228,2018-05-25,0,0,Thriller,English,Downrange,US,United States of America,English
158,593578,,2018-09-28,0,0,Drama,Pусский,Нариман и его братья,RU,Russia,Pусский
159,508774,,2018-03-15,0,0,Drama,한국어/조선말,엄마의 공책,KR,South Korea,한국어/조선말
160,524881,,2018-05-17,0,0,Documentary,Deutsch,5.18 힌츠페터 스토리,KR,South Korea,Deutsch
161,613666,tt10488892,2018-08-01,0,0,Adventure,فارسی,دم سرخ ها,IR,Iran,فارسی
162,518102,,2019-01-17,0,0,Comedy,Deutsch,Hotel Auschwitz,DE,Germany,Deutsch
163,594014,,2018-05-13,0,0, , , , , , 
164,18897,tt1075113,2009-06-03,13000000,2651917,Drama,Français,Ne te retourne pas,FR,France,Français
165,405259,,2016-06-24,0,0, ,English,Motörhead: Clean Your Clock, , , 
166,523359,tt10499426,2018-05-10,0,0,Animation,Español,Pocoyó y la liga de los Súper Amigos extraordinarios,ES,Spain,Español
167,393358,tt0143892,1993-09-04,0,0,Comedy,日本語,卒業旅行　ニホンから来ました,JP,Japan,日本語
168,36275,tt0077800,1979-12-07,0,0,Adventure,English,Killer Fish,BR,Brazil,English
169,693334,tt8431678,2018-05-19,0,0, , , , , , 
170,552936,,2018-08-24,0,0, ,普通话,纯真年代,CN,China,普通话
171,510055,tt8053258,2018-03-23,0,0,Comedy,Türkçe,Gerçek Kesit: Manyak,TR,Turkey,Türkçe
172,408323,tt5040624,2016-07-27,1060000,0,Action,English,Ignatius of Loyola,ES,Spain,English
173,705797,tt10500444,2018-04-19,0,0, , , , , , 
174,508756,tt7604574,,0,0, , , , , , 
175,530829,tt7779916,2018-01-19,0,0, ,普通话,梭哈人生, , , 
176,569017,,2018-11-02,0,0,Drama,普通话,Obstetric Boys,CN,China,普通话
177,521617,tt10505066,2018-04-12,0,0, ,Español,La Noche Que No Se Repite, , , 
178,570878,,2018-06-29,0,0, ,普通话,地下凶猛, , , 
179,525468,tt10505424,2018-06-03,0,0,Drama,Pусский,Не чужие,RU,Russia,Pусский
180,518824,,2018-04-19,0,0, , , , , , 
181,604143,tt10369580,2018-12-14,0,0, ,普通话,来日方长, , , 
182,529445,,2018-05-04,0,0, , , , , , 
183,685980,tt10505468,2016-11-18,0,0,Documentary,Español,Pepo: La última oportunidad,AR,Argentina,Español
184,632444,,2018-05-25,0,0, ,普通话,神谕通天, , , 
185,688702,,,0,0,Documentary,Italiano,Sa femina accabadora:  La dama della buona morte,IT,Italy,Italiano
186,595609,tt10509642,2018-11-03,0,0,Documentary,日本語,ぼけますから、よろしくお願いします。,JP,Japan,日本語
187,542650,,2018-09-06,0,0,Documentary,Pусский,После Лета,RU,Russia,Pусский
188,633732,tt10515182,2018-08-23,0,16193, ,Español,Pelucas y Rokanrol, , , 
189,519001,tt8883658,2018-04-13,0,0, ,Español,Casa Propia, , , 
190,605120,tt10515548,2018-11-22,0,0,Comedy,Český,Na stojáka v kině,CZ,Czech Republic,Český
191,527772,,2018-05-30,0,0, ,Română,Dacii liberi,RO,Romania,Română
192,628360,tt10515568,,0,0, ,Türkçe,Yarim ile Yamalak, , , 
193,656331,tt10515574,2018-06-08,0,0, ,普通话,盯上小偷的贼, , , 
194,519104,,,0,0, , , , , , 
195,511939,,2018-03-15,0,0, , , , , , 
196,521162,,2018-06-22,0,0, ,,Hewno Bêreng, , , 
197,665371,,2018-04-13,0,0, ,普通话,二师兄来了, , , 
198,624336,,2019-08-22,0,0,Drama,Español,La sequía,AR,Argentina,Español
199,68822,tt0043386,1952-03-13,0,0,Crime,Français,Casque d'or,FR,France,Français
200,554635,,2018-10-18,0,0,Drama,Español,La casa del eco,AR,Argentina,Español
201,703017,,,0,0, , , , , , 
202,602059,,2018-05-12,0,0,Documentary,Español,Un tal Eduardo,CL,Chile,Español
203,584064,,,0,0, , , , , , 
204,26562,tt0164532,1994-01-01,0,0, ,English,Robert Newman: The Dependence Day Video, , , 
205,579271,,2018-11-23,0,0,Drama,普通话,中国蓝盔,CN,China,普通话
206,539998,tt10544158,2018-09-11,0,0, , , , , , 
207,512550,,,500,0, ,English,Mechanical Heart, , , 
208,628527,,2018-11-03,0,0, , , , , , 
209,604955,,2017-01-01,0,0, ,日本語,廻り神楽, , , 
210,600705,tt10556516,2018-11-22,0,0,Action,shqip,Dashuria S'mjafton,AL,Albania,shqip
211,741144,tt10564598,2018-01-15,0,0,Documentary,العربية,Moroccana,GR,Greece,العربية
212,566748,,2018-09-14,0,0, , , , , , 
213,604911,,2018-07-21,0,0,Documentary,日本語,沖縄スパイ戦史,JP,Japan,日本語
214,623759,tt10578106,2018-12-18,0,0, , , , , , 
215,585806,,2018-11-12,0,0, ,English,The Male Gaze: First Kiss, , , 
216,555912,,2018-11-08,0,0,Documentary,Deutsch,Der marktgerechte Patient,DE,Germany,Deutsch
217,563367,,2018-05-17,0,0,Documentary,Deutsch,Schatzkammer Berlin: Die Stiftung Preussischer Kulturbesitz,DE,Germany,Deutsch
218,619960,tt10590038,2019-07-25,0,0, ,普通话,臥底毒龍, , , 
219,521276,,2018-02-02,0,0, ,ਪੰਜਾਬੀ,Bhagat Singh Di Udeek, , , 
220,617122,tt10594652,2018-11-24,0,0, , , , , , 
221,542516,,2018-02-23,0,0, , , , , , 
222,516710,,2018-06-07,0,0, ,Bahasa indonesia,Assalamualaikum Calon Imam, , , 
223,510273,tt10613838,2018-03-09,0,0,Drama,Bahasa indonesia,Mata Dewa,ID,Indonesia,Bahasa indonesia
224,538089,tt10615388,2018-08-08,0,0,Drama,Português,Sedução da Carne,BR,Brazil,Português
225,715883,tt10616544,2018-09-15,0,0,Documentary,Português,Quero Botar Meu Bloco Na Rua,BR,Brazil,Português
226,603884,tt10357104,2019-05-20,0,0,Drama,普通话,真爱不迟到,CN,China,普通话
227,559750,,2018-08-07,0,0, , , , , , 
228,560976,tt10623116,2018-08-06,0,0, ,Español,Mataindios, , , 
229,41306,,,0,0, , , , , , 
230,736542,tt10645908,2018-07-01,0,0,Documentary,Italiano,Aperti al Pubblico,IT,Italy,Italiano
231,579909,,2018-11-01,0,0,Documentary,English,Deconstructing The Beatles Magical Mystery Tour,US,United States of America,English
232,499079,tt10662176,2018-02-27,0,0, ,English,Phantom Islands,IE,Ireland,English
233,620560,tt10665480,2018-06-13,0,0, , , , , , 
234,606922,tt10670592,2018-11-12,0,0, ,Español,"Chubut, Libertad y Tierra",AR,Argentina,Español
235,569498,,2018-09-21,0,0, , , , , , 
236,638116,tt10693076,2018-09-30,0,0, ,العربية,Il Nostro Uomo Al Cairo,DE,Germany,العربية
237,630163,tt10697822,2018-11-17,0,0,Action,普通话,大明平妖传,CN,China,普通话
238,555762,,2018-10-01,0,0,Documentary,Português,Palace II - 3 Quartos com Vista para o Mar,BR,Brazil,Português
239,550177,tt10703902,2018-09-30,0,0,Drama,suomi,Metatitanic,FI,Finland,suomi
240,176617,tt0053878,1960-04-07,0,0, ,广州话 / 廣州話,Ke lian tian xia fu mu xin, , , 
241,647992,tt6806830,2015-05-28,0,0, , , , , , 
242,620945,tt10725374,2018-01-27,0,0,Documentary,Deutsch,Das Leben vor dem Tod,CH,Switzerland,Deutsch
243,108511,tt0065801,1971-06-29,0,0,Science Fiction,Deutsch,Der große Verhau,DE,Germany,Deutsch
244,678301,,2019-11-22,0,0, ,العربية,La mer entre nous, , , 
245,507732,,2018-01-27,0,0,Action,日本語,新妹魔王の契約者 DEPARTURES,JP,Japan,日本語
246,552443,tt10746674,2018-01-08,0,0, , , , , , 
247,524238,,2018-05-23,0,0, ,Nederlands,Lil' Kleine - Alleen Tour, , , 
248,564852,,2018-11-23,0,0,Documentary,普通话,火焰中的星空,TW,Taiwan,普通话
249,660158,tt10761118,2018-10-17,0,0,Documentary,Deutsch,Graniczne cięcie,DE,Germany,Deutsch
250,622370,tt10773026,2018-01-02,0,0,Documentary,Français,Les démons de Ludivine,FR,France,Français
251,744715,tt10786026,2018-06-22,0,0, , , , , , 
252,744715,tt10786026,2018-06-22,0,0, , , , , , 
253,620421,tt10788200,,0,0, , , , , , 
254,481102,tt0455131,1915-09-15,0,0,Drama,Italiano,"Ivonne, la bella danzatrice",IT,Italy,Italiano
255,321514,,2015-01-27,0,0, , , , , , 
256,20641,tt0402348,2004-11-20,0,0,TV Movie,English,Love's Enduring Promise,US,United States of America,English
257,630876,,2018-07-30,3700,0, , , , , , 
258,736328,tt10837312,2018-12-18,0,0, , , , , , 
259,13642,tt0920478,2006-11-03,0,0,Animation,English,The Very First Noel,US,United States of America,English
260,511399,,2018-03-12,0,0,Documentary,Deutsch,Festival der Demokratie,DE,Germany,Deutsch
261,625523,tt10855344,2018-11-24,0,0,Documentary,English,Lil Wayne: Bling,GB,United Kingdom,English
262,638475,tt10858032,2018-05-04,0,0, ,বাংলা,স্বপ্নের ঘর, , , 
263,40909,tt0858492,2006-06-23,0,0,Action,తెలుగు,విక్రమార్కుడు,IN,India,తెలుగు
264,555430,,2018-10-19,0,0,Documentary,Português,"Com a Palavra, Arnaldo Antunes",BR,Brazil,Português
265,579964,tt9823368,2018-12-07,0,0,Family,Tiếng Việt,"Mặt Trời, Con Ở Đâu",VN,Vietnam,Tiếng Việt
266,598872,,,0,0, , , , , , 
267,555816,,2018-11-30,0,0, , , , , , 
268,505785,tt0339998,,0,0, , , , , , 
269,252981,tt3469386,2014-01-15,0,0,Romance,English,Bride for Rent,PH,Philippines,English
270,648117,tt10926688,,0,0, , , , , , 
271,582662,,2018-01-01,0,0,Drama,Français,Through a Boy's Eyes,FR,France,Français
272,626976,tt10887538,2018-04-05,0,0,Drama,English,London Calling: Brit Shorts,GB,United Kingdom,English
273,161205,tt0430589,2006-08-04,0,0, ,हिन्दी,शादी करके फस गया यार, , , 
274,584064,,,0,0, , , , , , 
275,589546,,2018-12-15,0,0,Comedy,Polski,Świrnięty Mikołaj,PL,Poland,Polski
276,589541,,2018-12-16,0,0,Comedy,Polski,Nie taki znowu Święty Mikołaj,PL,Poland,Polski
277,423977,tt1347384,2008-05-05,0,0,Comedy,English,Switcheroo,US,United States of America,English
278,539699,,2018-01-06,0,0, , , , , , 
279,693091,,2018-04-13,0,0, , , , , , 
280,550203,,2018-10-16,0,0, , , , , , 
281,480687,,,0,0, ,普通话,the Vietnamese Bride, , , 
282,560751,tt10933674,2018-11-29,0,0,Fantasy,Español,Víctima potencial,CL,Chile,Español
283,725864,tt10934426,,0,0, , , , , , 
284,725862,tt10934432,,0,0, , , , , , 
285,510036,tt10939680,2018-03-08,0,0, ,Español,Esta película la hice pensando en ti, , , 
286,595387,,,0,0, , , , , , 
287,524318,tt10971116,2018-06-09,0,0,Drama,Pусский,Ваш репетитор,RU,Russia,Pусский
288,635343,tt10973932,2017-10-17,0,0, , , , , , 
289,749332,tt10975432,2018-10-13,0,0, , , , , , 
290,527318,,2018-01-11,0,0, , , , , , 
291,649084,tt10984198,2019-11-21,0,0,Documentary,English,UMA: Luz dos Himalaias,BR,Brazil,English
292,525626,,2018-07-30,0,0,Music,English,BABYMETAL - Legend - S - Baptism XX,JP,Japan,English
293,632224,,,0,0, , , , , , 
294,722728,tt9837296,,0,0, , , , , , 
295,528891,,2018-06-07,50000,0,Documentary,Português,Euller Miller Entre Dois Mundos,BR,Brazil,Português
296,507419,,2018-06-29,0,0,Comedy,தமிழ்,இட்லி,IN,India,தமிழ்
297,634151,,2018-12-18,0,0,Drama,ozbek,Issiq non,UZ,Uzbekistan,ozbek
298,131156,tt0358063,1972-03-07,0,0,Drama,हिन्दी,Raja Jani,IN,India,हिन्दी
299,748780,tt11011650,,0,0, , , , , , 
300,321335,tt0307116,2002-01-01,0,0, ,हिन्दी,Maa Tujhhe Salaam, , , 
301,629874,,2018-07-23,0,0, ,فارسی,سرکوفت, , , 
302,562262,,2018-09-26,0,0, , , , , , 
303,573333,,2018-10-25,0,0, ,Español,Robe. Bienvenidos al temporal, , , 
304,644996,tt11026462,,0,0, ,English,L'ultimo spettacolo di Pelè, , , 
305,550170,,2018-06-18,0,0, , , , , , 
306,549855,tt11052142,2018-11-29,0,0,Animation,한국어/조선말,마왕의 딸 이리샤,KR,South Korea,한국어/조선말
307,593221,,2018-04-20,0,0, , , , , , 
308,570425,tt11069454,2018-11-21,0,0, , , , , , 
309,591924,tt11092258,2018-04-21,0,0,Romance,বাংলা,আমি VS তুমি,IN,India,বাংলা
310,637915,tt11092776,2018-10-05,0,0,Documentary,普通话,Mario Botta. Oltre lo spazio,CH,Switzerland,普通话
311,578495,,2019-01-23,0,0,Documentary,Español,Lluvia de jaulas,AR,Argentina,Español
312,451245,,2018-08-26,0,0, , , , , , 
313,665519,tt11124992,2018-01-01,0,0, , , , , , 
314,670472,tt11137830,2018-12-24,0,0, , , , , , 
315,62842,tt0063342,1968-11-12,0,0,Drama,Srpski,Nevinost bez zaštite,RS,Serbia,Srpski
316,626530,tt11142622,2018-12-06,0,0, ,فارسی,پاستاریونی, , , 
317,276014,tt0251356,1997-12-05,0,0, ,हिन्दी,Qahar, , , 
318,338138,tt0424298,1989-01-01,0,0, , , , , , 
319,413540,,1956-02-13,0,0,Action,العربية,رصيف نمرة 5,EG,Egypt,العربية
320,645287,tt11156654,,0,0, , , , , , 
321,558828,,,5000,0,Documentary,English,The Quiet Rebel,FR,France,English
322,51970,tt0829202,2007-02-01,0,0, ,English,I'm Through with White Girls, , , 
323,552516,,2018-10-25,0,0, , , , , , 
324,480968,,2017-10-21,0,0, ,Português,Pastor Cláudio, , , 
325,554524,tt11193160,2019-11-14,0,0,Family,한국어/조선말,영하의 바람,KR,South Korea,한국어/조선말
326,605501,,2018-11-14,0,0, ,Español,El hijo del cazador,AR,Argentina,Español
327,629352,,,0,0, , , , , , 
328,531592,tt11201180,2018-02-02,0,0,Action,广州话 / 廣州話,吃貨神探之獵獸行動,CN,China,广州话 / 廣州話
329,713800,tt11202948,,0,0, ,English,Ayahuasca and the Path of the Shaman, , , 
330,603197,tt11206916,2019-01-24,0,0,Documentary,Český,Máme na víc,CZ,Czech Republic,Český
331,534588,,2018-07-05,0,0,Thriller,தமிழ்,Atcham Thavir,MY,Malaysia,தமிழ்
332,532913,,2018-06-15,0,0,Comedy,हिन्दी,भूत भाईजान,IN,India,हिन्दी
333,547731,,2018-05-08,0,0, , , , , , 
334,645472,tt11231278,2018-11-18,0,0, ,English,Reggae Fever: David Rodigan, , , 
335,630928,,2017-01-01,0,0, , , , , , 
336,485803,,2018-02-03,0,0,Science Fiction,日本語,仮面ライダーエグゼイド　トリロジー　アナザーエンディングー 仮面ライダーブレイブ＆スナイプ,JP,Japan,日本語
337,485804,,2018-02-17,0,0,Science Fiction,日本語,仮面ライダーエグゼイド　トリロジー　アナザーエンディングー 仮面ライダーパラドクスwithポッピー,JP,Japan,日本語
