,ID,imdb_id,release_date,budget,revenue,genres,original_language,original_title,origin_country,production_countries name,spoken_languages name
5224,635905,tt9182478,2019-11-20,0,0,Drama,,കോളാമ്പി,IN,India,
5225,644763,tt9182934,2019-04-09,0,0,Drama,English,Surviving Lunch,US,United States of America,English
5226,589350,tt9185162,2019-10-03,0,0,Comedy,Deutsch,Eine ganz heiße Nummer 2.0,DE,Germany,Deutsch
5227,575568,tt9185542,2019-02-28,0,0,Comedy,Italiano,Croce e Delizia,IT,Italy,Italiano
5228,570517,tt9185924,2019-04-07,0,0, ,Italiano,Kentannos ¡Que vivas 100 años!,AR,Argentina,Italiano
5229,637860,tt9187214,2019-10-08,0,0,Drama,Español,Los fuertes,CL,Chile,Español
5230,664355,tt9189558,2019-03-25,1500,0, , , , , , 
5231,610145,tt9190614,,0,0, ,English,You Still Have Time,US,United States of America,English
5232,636682,tt9191254,2019-10-14,0,0, , , , , , 
5233,530079,tt9193612,2019-06-21,0,0,Animation,日本語,きみと、波にのれたら,JP,Japan,日本語
5234,625786,tt9196658,2019-04-09,0,0, , , , , , 
5235,621710,tt9198724,2019-10-11,0,0,Drama,English,A Bump Along the Way,GB,United Kingdom,English
5236,497612,tt9198974,2019-05-17,0,0,Drama,普通话,媽閣是座城,CN,China,普通话
5237,576723,tt9200644,2019-03-08,0,0,Drama,Español,Los días de la ballena,CO,Colombia,Español
5238,604872,tt9203190,2019-12-12,0,0,Action,普通话,天·火,CN,China,普通话
5239,579289,tt9204114,2019-01-11,0,0,Comedy,,ഒരു കരീബിയന്‍ ഉഡായിപ്പ്,IN,India,
5240,568393,tt9204436,2019-01-16,0,0, , , , , , 
5241,606146,tt9211804,2019-09-20,0,0,Thriller,svenska,Quick,BE,Belgium,svenska
5242,631024,tt9212654,2019-02-05,0,0, ,English,Captain Maya and the Space Explorers, , , 
5243,575499,tt9212760,2019-01-15,1475,0, , , , , , 
5244,681431,,,0,0, ,తెలుగు,Aham Brahmasmi, , , 
5245,568700,tt9214280,2019-01-24,0,0,Comedy,Português,Eu Sou Mais Eu,BR,Brazil,Português
5246,566387,tt9214844,2019-01-25,0,0,Mystery,日本語,十二人の死にたい子どもたち,JP,Japan,日本語
