,ID
1207,614350
1208,693578
1209,631155
1210,617134
1211,608102
1212,5971
1213,613392
1214,634539
1215,607451
1216,636103
1217,415523
1218,616204
1219,619755
1220,179515
1221,618463
1222,617217
1223,637805
1224,644950
1225,586420
1226,614434
1227,662691
1228,646079
1229,572445
1230,654107
1231,593887
1232,620650
1233,642297
1234,611596
1235,644046
1236,487822
1237,618057
1238,614587
1239,576618
1240,729694
1241,593240
1242,618010
1243,608747
1244,610274
1245,594137
1246,614965
1247,615453
1248,615275
1249,622657
1250,641543
1251,612593
1252,615199
1253,719918
1254,611367
1255,619603
1256,598440
1257,670082
1258,624498
1259,646463
1260,319832
1261,616229
1262,716619
1263,614477
1264,653808
1265,638907
1266,620571
1267,614305
1268,686947
1269,634146
1270,706204
1271,651684
1272,623676
1273,605241
1274,647830
1275,653075
1276,650948
1277,728544
1278,622420
1279,629503
1280,614844
1281,627535
1282,632853
1283,666131
1284,616209
1285,616217
1286,694780
1287,643390
1288,619625
1289,616309
1290,712077
1291,524742
1292,388266
1293,616216
1294,616538
1295,572640
1296,622429
1297,629652
1298,754857
1299,617284
1300,600706
1301,589120
1302,611377
1303,649069
1304,695878
1305,575307
1306,618364
1307,616291
1308,616301
1309,607450
1310,618477
1311,659744
1312,644004
1313,616904
1314,616307
1315,713977
1316,616613
1317,659500
1318,617204
1319,623530
1320,617574
1321,632966
1322,623391
1323,616215
1324,621899
1325,616113
1326,610073
1327,621385
1328,644875
1329,618215
1330,479747
1331,750488
1332,614722
1333,629053
1334,592540
1335,708784
1336,611628
1337,623270
1338,633927
1339,614015
1340,620495
1341,618375
1342,617329
1343,620015
1344,625933
1345,712873
1346,640109
1347,678992
1348,629076
1349,725092
1350,668439
1351,753246
1352,744626
1353,575768
1354,616020
1355,33665
1356,617198
1357,603473
1358,662876
1359,396679
1360,646735
1361,713945
1362,656762
1363,639725
1364,638692
1365,676747
1366,58660
1367,641822
1368,599365
1369,611192
1370,621464
1371,674672
1372,585163
1373,575429
1374,617101
1375,611740
1376,620303
1377,618539
1378,592116
1379,698921
1380,618597
1381,632969
1382,620350
1383,663322
1384,635255
1385,654939
1386,681689
1387,597109
1388,566306
1389,618869
1390,693146
1391,174899
1392,618381
1393,310421
1394,591102
1395,644936
1396,649065
1397,618231
1398,525999
1399,618239
1400,689194
1401,639522
1402,620137
1403,646617
1404,625551
1405,614236
1406,621761
1407,625332
1408,587032
1409,594061
1410,404205
1411,617304
1412,614374
1413,618205
1414,664492
1415,599910
1416,707077
1417,611540
1418,612106
1419,624411
1420,545238
1421,653559
1422,2963
1423,713066
1424,621465
1425,217144
1426,634313
1427,630489
1428,620205
1429,615364
1430,620249
1431,636553
1432,613200
1433,616164
1434,657500
1435,676851
1436,109368
1437,574069
1438,595646
1439,544756
1440,714932
1441,729313
1442,662664
1443,628776
1444,578305
1445,615988
1446,617733
1447,82258
1448,733928
1449,641046
1450,618264
1451,618222
1452,620039
1453,586572
1454,694086
1455,617789
1456,617718
1457,617714
1458,592557
1459,709849
1460,731730
1461,92381
1462,611641
1463,630766
1464,628536
1465,659508
1466,615067
1467,601199
1468,612501
1469,626563
1470,743420
1471,570503
1472,649951
1473,622990
1474,638110
1475,609145
1476,109417
1477,649737
1478,584898
1479,640196
1480,651846
1481,43409
1482,621488
1483,607558
1484,616726
1485,633559
1486,674454
1487,614578
1488,692366
1489,622950
1490,615639
1491,620565
1492,43683
1493,686620
1494,589177
1495,644781
1496,654026
1497,585482
1498,598540
1499,621760
1500,616621
1501,621766
1502,709427
1503,617091
1504,690725
1505,628826
1506,439679
1507,576791
1508,685551
1509,702195
1510,622260
1511,680737
1512,623087
1513,617102
1514,748258
1515,621758
1516,623393
1517,678522
1518,614381
1519,595592
1520,653157
1521,45381
1522,702195
1523,628847
1524,689143
1525,623983
1526,602508
1527,660033
1528,636132
1529,590003
1530,648736
1531,623481
1532,612043
1533,623280
1534,530097
1535,633884
1536,600198
1537,607798
1538,644411
1539,628637
1540,616624
1541,638913
1542,624603
1543,614456
1544,671816
1545,641286
1546,620223
1547,637025
1548,635339
1549,613694
1550,691372
1551,672269
1552,666061
1553,621769
1554,623444
1555,638242
1556,640337
1557,610085
1558,253841
1559,617887
1560,670459
1561,646885
1562,638133
1563,688365
1564,621068
1565,641304
1566,736328
1567,605367
1568,631360
1569,623683
1570,688357
1571,623556
1572,619771
1573,626561
1574,634588
1575,621732
1576,623397
1577,626053
1578,727659
1579,655219
1580,654325
1581,597106
1582,618208
1583,704559
1584,618389
1585,618380
1586,593781
1587,629910
1588,694594
1589,625452
1590,568773
1591,619637
1592,660671
1593,653781
1594,618376
1595,641626
1596,722181
1597,616320
1598,678509
1599,53524
1600,622954
1601,617788
1602,73928
1603,639698
1604,625561
1605,652280
1606,114354
1607,633650
1608,625046
1609,585476
1610,397675
1611,714790
1612,631986
1613,640107
1614,624152
1615,623682
1616,557246
1617,698488
1618,615137
1619,693487
1620,696646
1621,632616
1622,630678
1623,686391
1624,619231
1625,678575
1626,659375
1627,641282
1628,614924
1629,625927
1630,214480
1631,663774
1632,625348
1633,690551
1634,653495
1635,571103
1636,621753
1637,738917
1638,623679
1639,656926
1640,621763
1641,622959
1642,622144
1643,554566
1644,626978
1645,626962
1646,637995
1647,618548
1648,626963
1649,626966
1650,746168
1651,629992
1652,654800
1653,720709
1654,631912
1655,720711
1656,626967
1657,626972
1658,599158
1659,639491
1660,621727
1661,621730
1662,639491
1663,669507
1664,691483
1665,640905
1666,601991
1667,623259
1668,513330
1669,571608
1670,631715
1671,639106
1672,622739
1673,619811
1674,622325
1675,652601
1676,645967
1677,627387
1678,651087
1679,634831
1680,750609
1681,636649
1682,617690
1683,48202
1684,638772
1685,683336
1686,696112
1687,645508
1688,736363
1689,610466
1690,637931
1691,635656
1692,701127
1693,631739
1694,249131
1695,626234
1696,652641
1697,650302
1698,629248
1699,632101
1700,736188
1701,635164
1702,623684
1703,632857
1704,647393
1705,679823
1706,604562
1707,719865
1708,627299
1709,627158
1710,610087
1711,634190
1712,654823
1713,679670
1714,259912
1715,635199
1716,657229
1717,507416
1718,615056
1719,643802
1720,680572
1721,628627
1722,628797
1723,324184
1724,631815
1725,161223
1726,524013
1727,614423
1728,316013
1729,627133
1730,734444
1731,574378
1732,636283
1733,516318
1734,727048
1735,44302
1736,631376
1737,678503
1738,570778
1739,574302
1740,697968
1741,729832
1742,622744
1743,641301
1744,643167
1745,688926
1746,714431
1747,630331
1748,711778
1749,575584
1750,734707
1751,586123
1752,676093
1753,672181
1754,673680
1755,724110
1756,616608
1757,642731
1758,655096
1759,643084
1760,602808
1761,631249
1762,642741
1763,659429
1764,638219
1765,650678
1766,623474
1767,639133
1768,714646
1769,717317
1770,678292
1771,643575
1772,671052
1773,651239
1774,737401
1775,583865
1776,495766
1777,633275
1778,657311
1779,655184
1780,623317
1781,614488
1782,674289
1783,643925
1784,707096
1785,308008
1786,642768
1787,647308
1788,684655
1789,414224
1790,650726
1791,642501
1792,692006
1793,617448
1794,579660
1795,622348
1796,622326
1797,622349
1798,639462
1799,633479
1800,622637
1801,756421
1802,632283
1803,655355
1804,751951
1805,705984
1806,744476
1807,575534
1808,611366
1809,62940
1810,629917
1811,631681
1812,518596
1813,630878
1814,649239
1815,608478
1816,622749
1817,622750
1818,648324
1819,637922
1820,647520
1821,597504
1822,632627
1823,722356
1824,688290
1825,267267
1826,351705
1827,711154
1828,615165
1829,631981
1830,733708
1831,632223
1832,594140
1833,632318
1834,644629
1835,632567
1836,718331
1837,607702
1838,616896
1839,575116
1840,575116
1841,592959
1842,750369
1843,698538
1844,618304
1845,661412
1846,628819
1847,640233
1848,714049
1849,638150
1850,754865
1851,689896
1852,634466
1853,688358
1854,77294
1855,717646
1856,422546
1857,633812
1858,252051
1859,352349
1860,601583
1861,719595
1862,644835
1863,602697
1864,652852
1865,164842
1866,755734
1867,698957
1868,381533
1869,638592
1870,633286
1871,638595
1872,733268
1873,657528
1874,725443
1875,665352
1876,634594
1877,19668
1878,641362
1879,573781
1880,632279
1881,724187
1882,322572
1883,696262
1884,634061
1885,15691
1886,624620
1887,643434
1888,177557
1889,645939
1890,650906
1891,656811
1892,636207
1893,619166
1894,56389
1895,622478
1896,644435
1897,243792
1898,755389
1899,651424
1900,634571
1901,628836
1902,649835
1903,710720
1904,607095
1905,680601
1906,669204
1907,637957
1908,631308
1909,650303
1910,639137
1911,648635
1912,618877
1913,579451
1914,679761
1915,637113
1916,8618
1917,638945
1918,642181
1919,702687
1920,627074
1921,643385
1922,641205
1923,645430
1924,643541
1925,637963
1926,636612
1927,628793
1928,752968
1929,678913
1930,636449
1931,656550
1932,644828
1933,419344
1934,624494
1935,634294
1936,647758
1937,656573
1938,363773
1939,627084
1940,627083
1941,642266
1942,627082
1943,741260
1944,636709
1945,586048
1946,640120
1947,663248
1948,678514
1949,716018
1950,672373
1951,638273
1952,585881
1953,693138
1954,650543
1955,644955
1956,636593
1957,648952
1958,614913
1959,505929
1960,591057
1961,638598
1962,353903
1963,661959
1964,619160
1965,649278
1966,602287
1967,673226
1968,710669
1969,631666
1970,643587
1971,582588
1972,635208
1973,591778
1974,641105
1975,110455
1976,639445
1977,630453
1978,636834
1979,575844
1980,633214
1981,637637
1982,640164
1983,629919
1984,674501
1985,691833
1986,559562
1987,559566
1988,691833
1989,724362
1990,657147
1991,636687
1992,654124
1993,653825
1994,652460
1995,657559
1996,641758
1997,644438
1998,636655
1999,641742
2000,77900
2001,633513
2002,733753
2003,636073
2004,738475
2005,637943
2006,639417
2007,681454
2008,639410
2009,638239
2010,655813
2011,635425
2012,624401
2013,638229
2014,654807
2015,634951
2016,624633
2017,607316
2018,683477
2019,625501
2020,636304
2021,589981
2022,646494
2023,30363
2024,632590
2025,637842
2026,632108
2027,651879
2028,637114
2029,680278
2030,619401
2031,494470
2032,693153
2033,568316
2034,739872
2035,755614
2036,692241
2037,640427
2038,663052
