,ID,imdb_id,release_date,budget,revenue,genres,original_language,original_title,origin_country,production_countries name,spoken_languages name
289,361022,tt2071477,2015-10-16,0,0, , , , , , 
290,461913,tt2074336,2017-06-27,0,0, , , , , , 
291,248549,tt2078693,2014-05-09,0,216706,Drama,Português,O Vendedor de Passados,BR,Brazil,Português
292,139319,tt2080418,2015-07-30,20000000,0,History,普通话,王朝的女人·杨贵妃,CN,China,普通话
293,360898,tt2081251,2015-09-09,0,0,Drama,English,Galloping Mind,BE,Belgium,English
294,618120,tt2084764,2015-11-01,0,0,Documentary,English,Leonard Knight: A Man & His Mountain,US,United States of America,English
295,455677,tt2084800,2015-10-02,0,0,Documentary,English,Buried Above Ground,US,United States of America,English
296,400121,tt2084957,2015-03-21,0,0,Action,English,The Antwerp Dolls,GB,United Kingdom,English
297,410515,tt2087682,2015-08-29,0,0, , , , , , 
298,191975,tt2088832,2016-05-09,0,0, ,English,The Adventures of Mickey Matson and the Copperhead Conspiracy, , , 
299,407897,tt2091476,2016-07-19,0,0,Documentary,English,Vintage Tomorrows,US,United States of America,English
300,323626,tt2094091,2015-01-17,0,0, ,English,The Redemption of the Heart, , , 
301,405778,tt2096668,2015-08-08,0,0, , , , , , 
302,228203,tt2097298,2015-02-20,0,45710059,Drama,English,"McFarland, USA",US,United States of America,English
303,291264,tt2097331,2016-04-16,0,262921,Comedy,English,The Family Fang,US,United States of America,English
304,387892,tt2097333,2015-03-01,0,0, ,English,Get Squirrely, , , 
305,86835,tt2101383,2015-02-08,0,566006,Romance,Deutsch,Knight of Cups,US,United States of America,Deutsch
306,264736,tt2116973,2014-08-21,0,0,Comedy,Português,O Duelo,BR,Brazil,Português
307,293970,tt2118624,2015-10-09,0,0,Comedy,English,The Final Girls,US,United States of America,English
308,373312,tt2124180,2015-12-18,0,0, , , , , , 
309,442173,tt2130147,2015-11-30,0,0, , , , , , 
310,328473,tt2139577,2015-03-11,0,0, , , , , , 
311,174751,tt2140037,2015-12-31,25000000,1397284,Action,English,Jane Got a Gun,US,United States of America,English
312,336211,tt2140465,2015-05-22,0,0,Comedy,हिन्दी,तनु वेड्स मनु रिटर्न्स,IN,India,हिन्दी
313,680271,tt2142887,,0,0, , , , , , 
314,208943,tt2157103,2015-10-23,0,0,Action,English,Blackhats,US,United States of America,English
315,363103,tt2168180,2016-04-21,0,0,Drama,Português,Nise: O Coração da Loucura,BR,Brazil,Português
