,ID
1547,372472
1548,371006
1549,344672
1550,356370
1551,392807
1552,361744
1553,354220
1554,444847
1555,456579
1556,345661
1557,356090
1558,335223
1559,359298
1560,575255
1561,400019
1562,336683
1563,519583
1564,342464
1565,308063
1566,346401
1567,378983
1568,348741
1569,323659
1570,300321
1571,320048
1572,323426
1573,340196
1574,327040
1575,214024
1576,482773
1577,706191
1578,327383
1579,326272
1580,567979
1581,346203
1582,344731
1583,332806
1584,409540
1585,521965
1586,378701
1587,326434
1588,405410
1589,434125
1590,448245
1591,593090
1592,362968
1593,364136
1594,347477
1595,317229
1596,356318
1597,370980
1598,574656
1599,435663
1600,369050
1601,345489
1602,389976
1603,372790
1604,216364
1605,325896
1606,348067
1607,339232
1608,348892
1609,361403
1610,406970
1611,346286
1612,258547
1613,361980
1614,324930
1615,320000
1616,360809
1617,386662
1618,322541
1619,370664
1620,283831
1621,353731
1622,335582
1623,365990
1624,339360
1625,334833
1626,368842
1627,385586
1628,531793
1629,339060
1630,369948
1631,723639
1632,362038
1633,386501
1634,364081
1635,413758
1636,342732
1637,307412
1638,280172
1639,332671
1640,323030
1641,548992
1642,342889
1643,376562
1644,339506
1645,324274
1646,581993
1647,344789
1648,361052
1649,331749
1650,443110
1651,467801
1652,416041
1653,334670
1654,326446
1655,332776
1656,324480
1657,506157
1658,379739
1659,324298
1660,324266
1661,618553
1662,332663
1663,334974
1664,332354
1665,365548
1666,328594
1667,495988
1668,428755
1669,364877
1670,688085
1671,358875
1672,315319
1673,320302
1674,604342
1675,315626
1676,642815
1677,345944
1678,443555
1679,366313
1680,385379
1681,329155
1682,332812
1683,481567
1684,617752
1685,595806
1686,327385
1687,292277
1688,358922
1689,263995
1690,464650
1691,319633
1692,343144
1693,472256
1694,494157
1695,375487
1696,356300
1697,376065
1698,315859
1699,416127
1700,363297
1701,360211
1702,342457
1703,343363
1704,347602
1705,365267
1706,261461
1707,333871
1708,357308
1709,268105
1710,339944
1711,731828
1712,610927
1713,333318
1714,290237
1715,347727
1716,332615
1717,287389
1718,339079
1719,363588
1720,318093
1721,364540
1722,565093
1723,351901
1724,334753
1725,446450
1726,339354
1727,510386
1728,340855
1729,360225
1730,359765
1731,339564
1732,318973
1733,347766
1734,149756
1735,600341
1736,333469
1737,391124
1738,326985
1739,366969
1740,501927
1741,338796
1742,306622
1743,435473
1744,366093
1745,285872
1746,331376
1747,326270
1748,342672
1749,362538
1750,331345
1751,567139
1752,346014
1753,343234
1754,348193
1755,372429
1756,321539
1757,224972
1758,728099
1759,322470
1760,552638
1761,448112
1762,353760
1763,377062
1764,365756
1765,332214
1766,329013
1767,333301
1768,316074
1769,345149
1770,412529
1771,331330
1772,382487
1773,329430
1774,289222
1775,342136
1776,413782
1777,329790
1778,301629
1779,352156
1780,365271
1781,339928
1782,403274
1783,338522
1784,749043
1785,360354
1786,738932
1787,363733
1788,371914
1789,362140
1790,509826
1791,572322
1792,364723
1793,737720
1794,382105
1795,312224
1796,450537
1797,324181
1798,336016
1799,589481
1800,334831
1801,372369
1802,345692
1803,369594
1804,337696
1805,422492
1806,359805
1807,342291
1808,610891
1809,354150
1810,498695
1811,362156
1812,308555
1813,324930
1814,361129
1815,385369
1816,356296
1817,381065
1818,387925
1819,346754
1820,248680
1821,397375
1822,354903
1823,531920
1824,335054
1825,325516
1826,338827
1827,336653
1828,420351
1829,367185
1830,316042
1831,422809
1832,356814
1833,325833
1834,345546
1835,386269
1836,344776
1837,344983
1838,376004
1839,321544
1840,348884
1841,383348
1842,393582
1843,417268
1844,294254
1845,328478
1846,704391
1847,315575
1848,301339
1849,333675
1850,365167
1851,360270
1852,337089
1853,380407
1854,323428
1855,632990
1856,338409
1857,401010
1858,323028
1859,319090
1860,370964
1861,493937
1862,364137
1863,293644
1864,360994
1865,290313
1866,328233
1867,326258
1868,332489
1869,442786
1870,372012
1871,318985
1872,434586
1873,359790
1874,737229
1875,335844
1876,584079
1877,337110
1878,352694
1879,394148
1880,326273
1881,415411
1882,346386
1883,354757
1884,333864
1885,397826
1886,401530
1887,487058
1888,323255
1889,315853
1890,519746
1891,428678
1892,306577
1893,671925
1894,324318
1895,422804
1896,340710
1897,332661
1898,340229
1899,331319
1900,653905
1901,367961
1902,345594
1903,361791
1904,325550
1905,335662
1906,510515
1907,332364
1908,320662
1909,481999
1910,317655
1911,358759
1912,401113
1913,333033
1914,392248
1915,389446
1916,328737
1917,322146
1918,338127
1919,333310
1920,690220
1921,603521
1922,343191
1923,324293
1924,324329
1925,327715
1926,339394
1927,325562
1928,356213
1929,320301
1930,324301
1931,331461
1932,371808
1933,348678
1934,345881
1935,314402
1936,422178
1937,265635
1938,346714
1939,319092
1940,336309
1941,366863
1942,360741
1943,531994
1944,332236
1945,369770
1946,344791
1947,453411
1948,378440
1949,337656
1950,332270
1951,323774
1952,326247
1953,341977
1954,361183
1955,361954
1956,335753
1957,337457
1958,382118
1959,342537
1960,347537
1961,429856
1962,329689
1963,344753
1964,320049
1965,347702
1966,311770
1967,365419
1968,396549
1969,482811
1970,321793
1971,300545
1972,356329
1973,360032
1974,473223
1975,413012
1976,310589
1977,531969
1978,318100
1979,330007
1980,337420
1981,746860
1982,324082
1983,510385
1984,308027
1985,447263
1986,412487
1987,347386
1988,325302
1989,394547
1990,508862
1991,318848
1992,346152
