,ID
222,516710
223,510273
224,538089
225,715883
226,603884
227,559750
228,560976
229,41306
230,736542
231,579909
232,499079
233,620560
234,606922
235,569498
236,638116
237,630163
238,555762
239,550177
240,176617
241,647992
242,620945
243,108511
244,678301
245,507732
246,552443
247,524238
248,564852
249,660158
250,622370
251,744715
252,744715
253,620421
254,481102
255,321514
256,20641
257,630876
258,736328
259,13642
260,511399
261,625523
262,638475
263,40909
264,555430
265,579964
266,598872
267,555816
268,505785
269,252981
270,648117
271,582662
272,626976
273,161205
274,584064
275,589546
276,589541
277,423977
278,539699
279,693091
280,550203
281,480687
282,560751
283,725864
284,725862
285,510036
286,595387
287,524318
288,635343
289,749332
290,527318
291,649084
292,525626
293,632224
294,722728
295,528891
296,507419
297,634151
298,131156
299,748780
300,321335
301,629874
302,562262
303,573333
304,644996
305,550170
306,549855
307,593221
308,570425
309,591924
310,637915
311,578495
312,451245
313,665519
314,670472
315,62842
316,626530
317,276014
318,338138
319,413540
320,645287
321,558828
322,51970
323,552516
324,480968
325,554524
326,605501
327,629352
328,531592
329,713800
330,603197
331,534588
332,532913
333,547731
334,645472
335,630928
336,485803
337,485804
338,485805
339,646386
340,604084
341,647400
342,647422
343,506943
344,594478
345,742371
346,690525
347,567369
348,745295
349,617227
350,656843
351,648641
352,525923
353,554473
354,536400
355,570571
356,536281
357,716811
358,742292
359,604777
360,557457
361,516715
362,715264
363,626815
364,699512
365,659745
366,717260
367,659734
368,676675
369,604358
370,423874
371,653909
372,704599
373,568723
374,497445
375,515287
376,687431
377,560542
378,562607
379,493453
380,566646
381,664005
382,619318
383,327272
384,574203
385,610607
386,604104
387,215559
388,442970
389,651577
390,547544
391,59959
392,510281
393,517334
394,661098
395,672829
396,562448
397,746167
398,676675
399,690235
400,606197
401,672968
402,673673
403,608426
404,527572
405,552529
406,561083
407,45003
408,544103
409,564325
410,737536
411,630608
412,602082
413,684577
414,752776
415,681425
416,630911
417,562975
418,683616
419,578571
420,651105
421,705116
422,575852
423,526020
424,524717
425,504998
426,717998
427,511425
428,689869
429,617948
430,729250
431,523466
432,523463
433,737534
434,535213
435,527788
436,568029
437,575362
438,682910
439,705598
440,552627
441,711813
442,348463
443,706810
444,626915
445,553175
446,741641
447,697165
448,518258
449,698871
450,612857
451,550077
452,654055
453,699628
454,560928
455,506412
456,621551
457,683428
458,545584
459,701527
460,641691
461,683158
462,633106
463,72368
464,657418
465,729137
466,253844
467,726746
468,125681
469,512671
470,514362
471,557493
472,426618
473,480155
474,552738
475,463500
476,554225
477,493581
478,253007
479,579783
480,710642
481,555337
482,560966
483,610559
484,553352
485,657908
486,603175
487,553038
488,560753
489,700958
490,585331
491,572119
492,741815
493,498116
494,497880
495,253020
496,644509
497,689123
498,220882
499,620086
500,666483
501,532759
502,594587
503,711201
504,684484
505,730459
506,754706
507,632443
508,371608
509,527688
510,544489
511,527674
512,527676
513,534275
514,536937
515,149682
516,451480
517,547758
518,515045
519,700510
520,566326
521,562604
522,552389
523,556238
524,290023
525,509526
526,559611
527,611812
528,559638
529,645783
530,477576
531,517156
532,558658
533,575096
534,644854
535,704064
536,692943
537,618197
538,693341
539,320114
540,412988
541,599943
542,587664
543,559488
544,619479
545,497551
546,297725
547,330000
548,752089
549,662486
550,752123
551,554247
552,681064
553,327920
554,532609
555,642303
556,503601
557,547567
558,429351
559,646434
560,483222
561,428078
562,430446
563,554295
564,617160
565,636118
566,605042
567,565620
568,515254
569,295786
570,626483
571,457712
572,450533
573,532163
574,460875
575,490794
576,461783
577,560704
578,547756
579,549536
580,485811
581,509441
582,359968
583,306755
584,463821
585,448095
586,544030
587,531164
588,512747
589,416673
590,544656
591,709792
592,216207
593,552950
594,527942
595,513285
596,568242
597,575141
598,370567
599,498215
600,180109
601,513732
602,421792
603,407436
604,512383
605,598437
606,542896
607,480261
608,462448
609,586092
610,514248
611,224337
612,507809
613,263537
614,507525
615,512916
616,384521
617,268896
618,275236
619,354822
620,607111
621,433501
622,405774
623,550488
624,482088
625,506596
626,486202
627,571273
628,651675
629,484579
630,489932
631,700841
632,401981
633,605932
634,521984
635,513324
636,536134
637,432579
638,534932
639,308805
640,599984
641,503761
642,490214
643,589456
644,493106
645,543593
646,752715
647,397113
648,455207
649,608464
650,549214
651,462919
652,354083
653,549564
654,499921
655,520270
656,523451
657,356772
658,554680
659,612196
660,648718
661,663709
662,326549
663,633524
664,497327
665,351044
666,721433
667,334933
668,270711
669,556935
670,365956
671,495829
672,481849
673,551429
674,606627
675,542941
676,549172
677,725543
678,273827
679,512097
680,520779
681,542012
682,491132
683,587928
684,635185
685,682098
686,564366
687,622063
688,537943
689,526034
690,541099
691,323799
692,521926
693,560369
694,468219
695,338598
696,529211
697,416358
698,494031
699,493656
700,670211
701,545816
702,26
703,512412
704,516593
705,645783
706,507939
707,649980
708,435696
709,435848
710,340268
711,554936
712,527669
713,523189
714,507981
715,539397
716,679118
717,502068
718,553668
719,2044
720,526578
721,527737
722,521960
723,263482
724,515290
725,536009
726,510819
727,537751
728,435028
729,381684
730,649427
731,558308
732,454623
733,579518
734,390874
735,502805
736,398079
737,471860
738,529981
739,569970
740,348350
741,503656
742,616961
743,504295
744,587836
745,527790
746,468436
747,589131
748,444000
749,351615
750,713762
751,521201
752,536566
753,549691
754,506380
755,525665
756,541743
757,510990
758,517939
759,551672
760,537523
761,639317
762,492046
763,730665
764,623504
765,535845
766,452947
767,548786
768,350815
769,467824
770,486270
771,375860
772,426083
773,520125
774,755718
775,548066
776,343869
777,511014
778,538989
779,190089
780,387743
781,500863
782,465545
783,431185
784,564675
785,493224
786,594279
787,445651
788,517259
789,79042
790,517636
791,523955
792,489712
793,527701
794,417261
795,338952
796,445872
797,753847
798,552303
799,670930
800,130510
801,370756
802,387660
803,90814
804,552610
805,633608
806,527801
807,408576
808,455842
809,603508
810,528998
811,484365
812,484432
813,462924
814,565846
815,598708
816,555775
817,568120
818,507220
819,518492
820,568123
821,549434
822,373224
823,390485
824,508632
825,457955
826,427037
827,502104
828,512236
829,496186
830,550216
831,310997
832,753517
833,377728
834,515387
835,521441
836,560009
837,461234
838,537406
839,655602
840,500055
841,573614
842,519717
843,541580
844,526682
845,509736
846,731622
847,478426
848,639182
849,527524
850,543775
851,392541
852,541340
853,515768
854,529617
855,432383
856,386687
857,524785
858,480270
859,534955
860,512070
861,598456
862,722445
863,515815
864,521488
865,579296
866,342091
867,537681
868,516355
869,491317
870,506612
871,525651
872,336843
873,632844
874,492897
875,541571
876,533654
877,719013
878,345921
879,511442
880,531101
881,486606
882,462849
883,438808
884,681088
885,417240
886,556268
887,512333
888,447757
889,601236
890,488722
891,448916
892,476929
893,513269
894,523097
895,584295
896,555953
897,401847
898,516698
899,467952
900,546476
901,527982
902,497916
903,443014
904,399440
905,716370
906,485548
907,505054
908,527716
909,552400
910,596401
911,611609
912,730196
913,327320
914,530457
915,426249
916,339380
917,507107
918,521706
919,554979
920,387592
921,345542
922,497658
923,476046
924,554577
925,457243
926,422273
927,644289
928,449684
929,445869
930,532973
931,543972
932,580138
933,484972
934,345935
935,500705
936,568989
937,560666
938,505058
939,311307
940,462478
941,743367
942,486225
943,370594
944,525187
945,432371
946,738560
947,398980
948,472685
949,507476
950,509107
951,370994
952,514289
953,544198
954,639507
955,516023
956,575175
957,556498
958,498919
959,618845
960,549413
961,422047
962,534063
963,621248
964,250455
965,498248
966,400028
967,731035
968,551096
969,611638
970,540000
971,510662
972,499692
973,472734
974,532223
975,351286
976,442866
977,573953
978,616818
979,553879
980,656334
981,693925
982,501648
983,461923
984,590429
985,353081
986,409582
987,501547
988,577154
989,596750
990,609354
991,548875
992,636372
993,513439
994,703297
995,535307
996,450048
997,569889
998,545591
999,440161
1000,505063
1001,512092
1002,363189
1003,375795
1004,525383
1005,614954
1006,508566
1007,546388
1008,542790
1009,430965
1010,411715
1011,497622
1012,499857
1013,697399
1014,547723
1015,560728
1016,565144
1017,541119
1018,659088
1019,488548
1020,530448
1021,520276
1022,571006
1023,493010
1024,492713
1025,536533
1026,370187
1027,400535
1028,520980
1029,518772
1030,395841
1031,445845
1032,509368
1033,542714
1034,597498
1035,543708
1036,553619
1037,514688
1038,362826
1039,499953
1040,522449
1041,363088
1042,619490
1043,692084
1044,559982
1045,531647
1046,557658
1047,537914
1048,558272
1049,597175
1050,501791
1051,533645
1052,387809
1053,476678
1054,449176
1055,526295
1056,451009
1057,502147
1058,505236
1059,446807
1060,526171
1061,550519
1062,661304
1063,500694
1064,553831
1065,602532
1066,493551
1067,447665
1068,648150
1069,497100
1070,505914
1071,554312
1072,400155
1073,457059
1074,508729
1075,539835
1076,550721
1077,492826
1078,496874
1079,583024
1080,516042
1081,563129
1082,587461
1083,423435
1084,512408
1085,517098
1086,551919
1087,588085
1088,431072
1089,493014
1090,558612
1091,512474
1092,576185
1093,637604
1094,551726
1095,509882
1096,613359
1097,616332
1098,375786
1099,522359
1100,387773
1101,414181
1102,594915
1103,516630
1104,723382
1105,423612
1106,433694
1107,525931
1108,615055
1109,481162
1110,514798
1111,501192
1112,516604
1113,505580
1114,624732
1115,420293
1116,667578
1117,530227
1118,517046
1119,371533
1120,430040
1121,434520
1122,659254
1123,505204
1124,527256
1125,407447
1126,463116
1127,603345
1128,668554
1129,507618
1130,511972
1131,425373
1132,601177
1133,378479
1134,516852
1135,550506
1136,516082
1137,716473
1138,588147
1139,505287
1140,499482
1141,529358
1142,513243
1143,416144
1144,433627
1145,481760
1146,434574
1147,592880
1148,523277
1149,631000
1150,502190
1151,544918
1152,431038
1153,463118
1154,526040
1155,516856
1156,672679
1157,560357
1158,439961
1159,507189
1160,571365
1161,474937
1162,459655
1163,603222
1164,425723
1165,527632
1166,528671
1167,503088
1168,426543
1169,526096
1170,538945
1171,519150
1172,521283
1173,639049
1174,545371
1175,633875
1176,513568
1177,426191
1178,462699
1179,614186
1180,523452
1181,612055
1182,457685
1183,391710
1184,559422
1185,456616
1186,634880
1187,470044
1188,468815
1189,365457
1190,525705
1191,528732
1192,560705
1193,427427
1194,552472
1195,607335
1196,440528
1197,499642
1198,512114
1199,617952
1200,547116
1201,513216
1202,458344
1203,464205
1204,516579
1205,593155
1206,638169
1207,505524
1208,397273
1209,437586
1210,537946
1211,458109
1212,560118
1213,518228
1214,479459
1215,516972
1216,493731
1217,594734
1218,503257
1219,694056
1220,544952
1221,537347
1222,591027
1223,586037
1224,442062
1225,485777
1226,509547
1227,523576
1228,570488
1229,481942
1230,396321
1231,450484
1232,559129
1233,539398
1234,424781
1235,511785
1236,396461
1237,578771
1238,534344
1239,416163
1240,434767
1241,490039
1242,438590
1243,606054
1244,561414
1245,490071
1246,553432
1247,543086
1248,562292
1249,706359
1250,524493
1251,531746
1252,518524
1253,546251
1254,479703
1255,555633
1256,406563
1257,402428
1258,434555
1259,542613
1260,740896
1261,513286
1262,415085
1263,416187
1264,523192
1265,479198
1266,414030
1267,604078
1268,521936
1269,557628
1270,544575
1271,470229
1272,534338
1273,565932
1274,280174
1275,433310
1276,549265
1277,591608
1278,539056
1279,455700
1280,538545
1281,595143
1282,494107
1283,617154
1284,465049
1285,525004
1286,558589
1287,581790
1288,554901
1289,629172
1290,555020
1291,581604
1292,539721
1293,611608
1294,518290
1295,421920
1296,479517
1297,552894
1298,499670
1299,486598
1300,420644
1301,549877
1302,532653
1303,437753
1304,406761
1305,631418
1306,594603
1307,504145
1308,483189
1309,631081
1310,550996
1311,497768
1312,404368
1313,419462
1314,478502
1315,581547
1316,554766
1317,548176
1318,509564
1319,433508
1320,427031
1321,592207
1322,553848
1323,582562
1324,462035
1325,635585
1326,612376
1327,506068
1328,500879
1329,551143
1330,412764
1331,519719
1332,421228
1333,423604
1334,514241
1335,573544
1336,479541
1337,550390
1338,513919
1339,506220
1340,574187
1341,661467
1342,525107
1343,637099
1344,499705
1345,488049
1346,506792
1347,650753
1348,542544
1349,665315
1350,713354
1351,502145
1352,729320
1353,568966
1354,663235
1355,492905
1356,474242
1357,432527
1358,521934
1359,515917
1360,445732
1361,277097
1362,496283
1363,540925
1364,507539
1365,516967
1366,512936
1367,427562
1368,345088
1369,411144
1370,518586
1371,742399
1372,563499
1373,526083
1374,548081
1375,410331
1376,429202
1377,434390
1378,500168
1379,460093
1380,571287
1381,522374
1382,503128
1383,161832
1384,472138
1385,454681
1386,443849
1387,549429
1388,559497
1389,530473
1390,120579
1391,433150
1392,488008
1393,472181
1394,434885
1395,477920
1396,548178
1397,553155
1398,524046
1399,524888
1400,728840
1401,543813
